NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
150000000408;2015;10;F;0;3;1;1;7;1;;0;;;;;;;;0;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;B;B;C;C;3;F;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;B;B;B;C;E;D;4;3;3;1;5;4;5;5;5;5;3;5;5;A;A;A;A;A;A;A;A;A
150000000409;2015;12;M;1;3;1;1;10;1;;0;;;;;;;;0;;;;2910800;Feira de Santana;29;BA;1;1;1;1;236;232;239;243;516;580.5;473.3;402.9;CCACDABBEBDBEADBEECEEDBDEBDDEBCDBCEDBDCECBCEA;BCBCCEBDECBBECEECEBABEDEEEDEABEEAABADEECEEEBC;99999ECDDDDCEBEEABD*EABEEACABBCCEAABEECAAEECBADCDE;DBCAECBCDCDEEEDADBADBBADBCBBCBEDBEBDEDDADDBAE;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;100;120;120;100;560;B;B;B;B;4;B;A;B;C;A;A;B;A;B;A;A;A;B;B;A;A;C;B;B;B;C;H;E;5;5;4;2;4;5;3;3;5;5;1;5;5;B;A;A;A;A;A;A;C;A
150000000410;2015;2;M;0;1;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;0;;;;3550308;São Paulo;35;SP;1;1;1;1;235;231;241;245;478.7;667.3;603.5;484.9;DACCDEEECEADEBBABDACCDDCBCEBADBEADDDEEDCDACAD;AEAAADEAEADEDBDECBBEEEDCBADEECBECCACBDDDCCBBD;BEAAC99999EBDEBBBEDCEDDEBEAABBBEEECAAECCBCBDEECEEC;CCCEBCCADCCBCABBEDDDAAABCBEABCECECBCDDEABCECE;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;140;120;100;100;100;560;E;E;C;D;5;H;A;B;D;B;B;B;B;A;A;B;A;B;E;B;B;E;B;D;B;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;A;B;A;A;A;A
150000000411;2015;7;F;0;1;1;1;6;1;;0;;;;;;;;0;;;;2902104;Araci;29;BA;1;1;1;1;238;234;240;244;439.7;506.3;445.5;382.3;DAADDDDBBEEBCBCDCDBACBABAEDDDDBBCDBCE.CBEBAAD;DEADDADABCEDBDEBDEBBACCDDBBECAEBDCADACDBAEEDA;99999BDDCEAEDCCBCAAEACBDEABCDDBAEECCCBCADEDDBEBCAE;EDCEAACEBADEBCDBCDBEAACCCCBADDCDDCAEDBBDAECDC;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;120;120;120;60;560;E;E;F;B;3;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;B;E;C;5;5;5;5;5;5;5;3;5;5;5;5;;C;A;A;A;A;E;A;A;A
150000000412;2015;3;F;0;1;1;2;0;2;1;0;4105805;Colombo;41;PR;2;1;1;0;;;;4106902;Curitiba;41;PR;1;1;1;1;237;233;242;246;518.7;457.5;514;459.9;ADDABDBDDEDEEEAAEEDBECEABBCCCDBDCEDEAEBCCADDE;DEBEDDBCCCCCEECECECCCBCDDCADDDBADDBBCCDCBAAAD;99999EEDEABDEDDED*EBECAECAE*AECCAEECEEEEEBAEBBEABA;CDDBDDDCEDCCDBDBBCECDEBEBBCBCCCDDCCBCCBCECCEA;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;120;100;100;560;E;E;F;F;5;E;A;B;D;B;B;B;A;B;A;B;A;A;B;B;B;D;A;B;B;C;C;C;3;1;4;4;3;4;5;5;5;5;4;5;5;A;A;A;A;B;A;A;B;B
150000000413;2015;2;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;2613909;Serra Talhada;26;PE;1;1;1;1;236;232;239;243;653.7;675.8;652;661;EEECADACBDCABBABCEDCEACCACADABCDECEBDBDABDBEB;DABCCABBEAEBCEEDDDCAEBCEBEDECBCEADBDEAEAEAACC;CEEAB99999BDEBECECCDBBEBAADECBCCDADEECCDAECDCBADCE;DCBBDDAAECCAEBCBCDBBCACCDACBCCDCCACCDBACCCBCC;0;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;160;140;120;140;120;680;E;E;D;B;3;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B;A;;;;;;;;5;5;0;5;5;0;3;;C;A;A;A;A;E;A;A;A
150000000414;2015;11;F;0;0;1;1;9;1;;0;;;;;;;;0;;;;4314407;Pelotas;43;RS;1;1;1;1;236;232;240;244;500.5;554.8;560;539.5;EADBBDDEADEBBDBEBECBEDCDAADDCACDBACCEEEECEEEA;DEDACBADAAAACADADACABDCABCDACBBECDEDECECEEAAB;99999BCCDDBEADCBEADAECCECDDBBADBBBCAAECBBEDBAEEEBE;EBCCACEACACACCCBDBDBBCCCCBEBBECABDEEEACDCAEDB;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;120;120;120;140;620;E;E;A;B;3;B;A;B;C;A;B;B;A;A;A;B;A;A;B;B;A;C;A;B;B;B;B;E;2;5;2;2;2;3;5;0;3;2;0;3;;B;A;A;A;A;B;B;A;B
150000000415;2015;6;M;0;2;1;4;0;1;;0;;;;;;;;1;SECRETARIA ESTADUAL - BA;29;BA;2911600;Governador Mangabeira;29;BA;1;1;1;1;235;231;241;245;477.8;560.2;445.4;374.1;DCABBBACBBADDACDCCDBCCDCBCCECBEEECEBBCCBDBCBD;DEAEEBACEDDDEDDDCBBEEDEABABAACEAEBACBCBAECCBD;99999ABDBEEBDCBBBCAAABBBBCBCEBCECEEBEADCBBCBBBEBDB;DBDCDCABBBCBCACBDBCBDBECBCACECDBECEDCBDBABDCC;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;80;100;100;100;500;D;E;F;B;6;E;A;C;D;A;A;B;A;A;A;B;A;A;B;A;A;D;B;B;B;B;A;D;5;3;5;5;3;5;5;4;5;3;5;5;;A;A;B;C;D;A;A;B;D
150000000441;2015;11;F;0;1;1;1;8;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;235;231;242;246;427.6;570.3;541.1;414.6;ABBCCCCDDCEBBCCABACCCCCCCCCCCCCCECCCCCCBDCBBC;CAAEABAEEADECBDDBBBEEECACAEA*BDEEBACDECACCBBB;ABDCB99999BDEDBECDECBDCECDAECECCEAECDCCECCABEBEBEA;DECEBCDECBDCECDAE.E.BECECAE*EDCCABDCBBAEDCACD;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;140;120;120;620;D;C;B;B;4;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;A;A;B;H;D;5;5;5;5;5;5;5;3;5;3;1;5;;A;A;A;A;A;A;B;B;C
150000000416;2015;10;M;0;1;1;1;5;1;;0;;;;;;;;0;;;;4316808;Santa Cruz do Sul;43;RS;1;1;1;1;236;232;239;243;526.2;623.7;525.2;421.8;BEDAECEDEBADBBABDEBCECEDBAEEACDCECBBBDDEDBACA;DABCAABDEABBCEEDCABAEDAEABDEBBEEBEBDAAEBEACDC;99999DBDDABDABEDEAECCDAECEABEEBBECDCDBCDADCDCABBCE;.EDCAEBACDEAAEDBEBBCACBBEEACDCECDDCEEDECEEBDB;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;CDEAADCDBABDEBECECCDBBEBEABBABDCDADEEDCDAECCABBDCE;DBBBADCADAEAEDCADCBECAAEDACCCEBDECABDBEEDEBCC;1;120;120;120;100;120;580;D;E;C;C;2;H;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B;C;E;D;0;5;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;B;B;B
150000000109;2015;11;M;0;2;1;1;10;1;;0;;;;;;;;0;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;D;E;C;C;3;E;A;B;C;B;A;B;A;A;A;A;A;B;C;B;B;E;B;D;B;B;G;D;5;0;5;5;5;5;5;3;3;5;0;4;;A;A;A;A;A;A;A;A;A
150000000547;2015;2;M;0;1;1;2;0;2;1;0;3522802;Itaporanga;35;SP;2;1;1;0;;;;3523206;Itararé;35;SP;1;1;1;1;237;233;241;245;524.6;623.5;567.8;638.7;ACDAABBECCEEABBBBDBDCABCBEDCDCEACACBCAEDECDAA;CBBADEAABBEDBEBCCACACCBCCCADBDADACDDBEAABAEAE;99999DEBDAEBDDACBEDCAECBDCECDBDEECCCAACCADACBECEAE;ECDEBDCBBDECACABBCDACBBBEDEEBADBBDACCCEEBBCCE;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;140;160;140;120;720;C;E;B;B;4;D;A;B;C;B;B;B;B;B;B;B;A;B;B;A;A;D;B;C;B;C;C;D;1;0;5;5;5;3;5;2;5;2;4;5;2;A;A;A;A;B;A;A;B;A
150000000417;2015;12;M;1;2;1;1;10;1;;0;;;;;;;;0;;;;2921500;Monte Santo;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;B;D;A;A;7;F;A;C;E;B;C;C;A;B;A;B;A;A;D;B;A;E;B;C;B;C;A;D;2;0;5;5;1;5;5;2;3;0;2;4;5;A;A;A;A;A;A;A;A;A
150000000110;2015;2;F;0;3;1;2;0;2;1;0;2924009;Paulo Afonso;29;BA;2;1;1;0;;;;2924009;Paulo Afonso;29;BA;1;1;1;1;237;233;241;245;526.2;629.9;541;478.8;ABDDAEBDACEEEABDBEDBDDCDDDBDCEEABCDDCDEEBACDC;CABBDCDDCCEBBECEBACBBBBDCBEDBDADDEDEDABAEAAAE;99999DDBBAEBDCAABEACDDCBDDAAEEEDBAEAAECCEBBDCEEEDC;ADDABACECBEBDDBBDDDAABCAEBBEBCBAEACEEDDEBBDDC;1;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;120;140;120;140;120;640;A;A;A;B;5;B;A;C;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A;A;;;;;;;;4;5;5;5;2;4;5;;A;A;A;A;C;A;A;A;A
150000000418;2015;3;F;0;1;1;1;2;1;;0;;;;;;;;0;;;;5002704;Campo Grande;50;MS;1;1;0;0;235;231;;;424.5;579.7;;;DEBDDCBEEADCDABAEACBBCCDBDDCEBBDEDDADDCECBBAC;AEAEEABCEBDEDDEABBECCEAEBACECEABAEABBBCBECABB;;;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;;;4;0;0;0;0;0;0;B;B;B;B;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;B;A;B;B;B;B;5;5;5;5;5;5;5;5;5;5;0;5;;A;A;B;A;A;A;A;B;A
150000000419;2015;8;F;0;2;1;1;7;1;;0;;;;;;;;0;;;;4304606;Canoas;43;RS;1;1;1;1;238;234;242;246;510.7;549;574.9;598;ACBEDACEDEEABCBEBABBECEABDDDCEABDDEECDBDDABCD;ECACBEBDECADDEACBECAEDBACABBEEBDDBEBDCBADADCE;99999EACADBDECBDCDACEDCADBECEECCBABCEBCBBEABEBADDA;DAEDCBECEABECBEBACAEDBECAADBCBDDEACBECCDABEDB;1;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;120;100;80;540;B;E;C;B;5;E;A;B;D;B;A;B;B;B;B;B;A;A;C;A;B;E;B;B;B;C;E;E;2;5;5;5;4;5;5;5;5;1;2;5;3;A;A;A;A;A;A;A;A;A
150000000420;2015;1;F;0;1;1;3;0;1;;1;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;238;234;240;244;463.2;511.8;454;387.9;DCDEBDCDADECBBEEDEDDBAACBEDCDCBEEDCDECAEEDDEB;EABCBEADCAADDCEEEDAEEBDAABDCEEBBCAEBAACBAAAEA;DBAEA99999BEADEBCECAACDACDBACADAAACEBEBDCECAAAEBBD;ABEDAACCBBBDDBEBADDDBAAEADBBCACBDAABDEAEDCCBE;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;140;120;120;120;60;560;F;E;F;C;4;H;A;C;C;C;B;B;A;B;A;B;A;A;C;B;A;C;B;B;B;A;;;;;;;;5;5;1;5;5;5;2;;C;A;A;A;C;D;A;A;A
150000000421;2015;4;F;0;1;1;1;3;1;;0;;;;;;;;0;;;;4318507;São José do Norte;43;RS;1;1;1;1;235;231;242;246;480.4;556;580.3;558.8;CDECBCEEDCBDABDDDEDEBDEBABDEADBEEEECCCBADDBEE;DCBECAABBBDEEBEECBBECDDABADEECEEABAEBBCDECBBB;CEBDA99999BBEEBECDDCBACEABAEAECCBCBCEBCDBEDBCBECAE;BEBBBBCDEDDDABDBDCBACEBCBBCCBBDCACAAACBDDDDCC;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;140;140;160;120;680;D;E;D;D;4;G;A;C;D;B;A;B;A;B;C;B;A;B;C;B;B;E;A;B;B;A;;;;;;;;3;5;5;5;5;4;5;;A;A;A;A;A;A;A;A;A
150000000422;2015;5;M;0;1;1;1;4;1;;0;;;;;;;;0;;;;5007406;Rio Verde de Mato Grosso;50;MS;1;1;1;1;235;231;240;244;447.4;355.6;469.9;398.2;EEEDCDCACBDDAAACDBDBCDDDEABBDEABEEBDAACDBBCAB;DCEDBCAAABACEEDCBAEBCBBDAECCDBAADECBCCDACDBEA;AAAAA99999BEABBCDBAEEECDCCEEDACBAAADABACBCDCEAAEBE;CBABC*BDAAEDBECBCDEEEDDCBCAADCADCCDABCADDBECE;0;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;100;80;80;100;0;360;C;F;C;C;4;C;A;B;C;A;A;B;A;B;A;A;B;A;B;A;A;C;A;A;A;B;C;A;5;5;2;3;1;5;1;5;5;0;5;5;;A;A;A;A;A;A;A;B;A
150000000423;2015;3;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;3146107;Ouro Preto;31;MG;1;1;1;1;237;233;241;245;525.5;639.6;586.2;431.9;BDDCABBDDBCAABDDBCBCDBEDBEBEDCAACADBCBADBBEDC;CBBDBECACCEBCECCEACCCBBCEBADBEDDBEDBBEAEDAEAE;EECAC99999EACCDBBEAEEDACBCADDBDEEEEDAECEEACDCECEBE;ADBEBACCBDEADACBCEDCECCDADCCBCEABABCECCBDACEB;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;140;160;140;120;720;E;E;E;F;2;H;A;B;C;B;A;B;A;A;A;B;A;A;C;A;A;C;A;C;B;A;;;;;;;;4;5;3;0;1;0;2;;A;A;A;A;A;D;A;A;A
150000000499;2015;5;M;0;3;1;1;4;1;;0;;;;;;;;0;;;;2613602;São José do Egito;26;PE;1;1;1;1;235;231;242;246;560;633.9;561.5;613.1;ACCDBCAABCBDEBDEABBCDDEBDCBABBBBEDDADADCDCCAA;CEAEEDADEDAEBDDACBBBEDCABADBEACECCBBCDACCCABD;99999DDAEEBDEBBEEDBCBACAABEEAECCDABDDECACDCEABECEB;DDEECABDBCDCCBDBCCADBABCDCADABCCDEEEADCCDAACB;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;120;120;120;120;600;H;B;F;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;B;B;B;B;B;D;3;0;5;4;0;5;5;3;4;3;2;2;;D;A;A;A;A;A;A;A;A
150000000111;2015;11;M;1;3;1;1;7;1;;0;;;;;;;;0;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;4;0;0;0;0;0;0;H;H;C;B;3;C;A;B;B;A;A;B;A;B;A;B;A;A;B;B;A;B;A;B;B;B;B;E;0;3;3;5;3;5;5;5;5;5;2;5;;A;A;A;D;A;A;B;B;D
150000000424;2015;11;M;0;3;1;1;10;1;;0;;;;;;;;0;;;;2611606;Recife;26;PE;1;1;1;1;238;234;242;246;471.7;558.4;547.4;556.5;DCCEECEDACCBABCDDCDEBCBBCABEDAECACCADEBCAEBBD;CEACAEBDCADDDEEBEEBBDABADCBECDCBAAEBCCBADBCEA;AEDAD99999BDEDBECDACECECDBBCACCCDCBBADCDECDEBCDDAD;DDDEBBDEEDDECBDBECACBCCBBAEDCCBCEDDDACBABDDBB;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;140;120;120;120;100;600;C;C;C;B;2;F;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;B;B;C;E;E;5;4;5;5;5;5;5;5;5;1;5;5;5;A;A;B;D;A;A;A;B;A
150000000500;2015;10;M;0;3;1;1;9;1;;0;;;;;;;;0;;;;5210109;Ipameri;52;GO;1;1;1;1;238;234;242;246;392.9;532.1;511.6;395.1;AAAEDAEBBDCEBCCCEAEBEBAACBEDCAAECBCECDCCBDDEA;ECABACCDBDDBDEBBDBACAABCCBBCEEBEDEEBAEBBDBEEB;AEECB99999BAEDBBCACCABAECAAEAACCEBBCACEABADDEECCDB;ACBEADDCBAEEEAEADCEBACECACCEAEBBACDDEABBDECCA;0;DDCEEEABBBAADDEDBECBCABCAEDCBCAADBCEAAEEDCBCD;ADECAEAEDBDADEEACEBCECBACBBCEEBBDEACBCABDDADC;CEDAABDACDBDEDBDCDDCEDCDABEBAECCEABCECCBABDEEBEABB;DAEACAAEBADDBBEBCCCEBEEDCAADCBEDACCEDCABDBDEC;1;120;100;80;100;0;400;D;D;B;B;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;B;B;A;B;C;A;A;5;4;5;5;3;5;5;3;5;3;5;5;1;A;A;A;A;A;A;A;C;A
150000000425;2015;7;F;0;1;1;1;6;1;;0;;;;;;;;0;;;;5300108;Brasília;53;DF;1;1;1;1;235;231;241;245;475.7;463.8;535.6;475.4;DDBBCCBCCEDCDEBDEDDBBCDDADDDDBBBEDEBBEBBDBBBE;ECCEBAADEDDDCDEDABBECDCACAACCEACECACDDEBABABD;99999CDCEAEBDEBBEEDEEDCBDAECDADEEACDAACCCBCDBAAEDE;AADABAAEEEDAAACABACBADABADEECCEDBCDCCAEEBBABE;1;DCCDBCAAEBECBAADADBDEDEEBBBCABCCEAAEEDCBDDCEA;AEAEADECEADEDBDACBBCEEECBADCEBCEACBBBDADCCABD;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;80;80;100;60;40;360;E;E;A;A;6;B;A;B;B;A;A;B;A;B;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;5;5;5;5;5;5;5;;B;A;A;A;A;A;A;A;A
150000000426;2015;5;M;0;2;1;1;4;1;;0;;;;;;;;0;;;;2109106;Presidente Dutra;21;MA;1;1;1;1;236;232;240;244;514.7;552.4;443.7;422.7;BADCEEBAEDBBBBEACBDECCBBCBADCCEBEBECBCDDCBABA;EADCCABCAACBDEDDCACEEBCAEADACEDABCCECACAEBEAA;99999AACBAEEACEBCCCDECCADACEECBCACBCBAEEBEDCEBDEBA;BBCECBACBDCEBCEEACDDBDAECABCACBCBAEBCBDABECBB;1;AEDCADBCABCCBBBBEEDCEAABECBDDCCDEAEEDEDAADBCA;DADCCABDEACBCEEDECBABBCEBCDECBBEADBDAAEAEADEC;AACDEBACDDBEDDCEABBAECCDCDDEEEABBABDCDABEBDBCECCBE;EBCCBEEDABDBDECDACCEDCCECAAEADCBEDAEACABADDBB;1;120;100;100;80;0;400;H;A;F;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;;;;;;;;4;5;3;5;5;3;5;;A;A;A;A;A;A;A;A;A
150000000427;2015;9;F;1;1;1;1;8;1;;0;;;;;;;;0;;;;4106902;Curitiba;41;PR;1;1;1;1;237;233;241;245;556.8;657.6;647.7;739.1;BDDDBBDEEDDEBEBAEEBADEBCDBBCDEDBDACECADCEDEDC;CABDDEDDDCBBCECAEEABCABCACEDBDEAEEDEDADBCAEAE;DEAAC99999EBCCBDBEDEEDABACAADBBEEBEDAECCECCDCECECC;ABDDBDCBDDCDABBBEACADCBDDDEAABDEBCAEECCBBBEDA;0;EADDCCBEEDCEAABBBEEADBCABCDEDAADBECBAEBCACDDC;CABDDEDADCBBCEBCEACBCBBECBADBDADCEEEAADECAEAE;DEAACDCBDAEBDABBBEDEEBABDCDADBBEBDCDAECCEABDCECECC;BADEBCCDACCCACAAECEADCBEDAEAABDEDCBDECDBBBEED;1;160;180;160;140;80;720;G;F;E;D;2;N;B;D;D;C;A;B;A;B;A;B;A;B;D;A;B;C;B;C;B;C;F;C;0;2;2;5;0;3;3;0;0;0;2;0;0;C;A;A;A;A;D;A;A;A
150000000501;2015;9;F;0;1;1;1;7;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;4;0;0;0;0;0;0;E;D;C;B;3;E;A;B;B;A;B;B;B;B;A;B;A;A;A;A;A;D;B;B;B;C;D;D;3;0;5;5;5;5;0;5;5;5;5;5;5;A;A;A;A;A;A;A;B;A
