NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_NACIONALIDADE;TP_ST_CONCLUSAO;ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;TP_ESTADO_CIVIL;TP_COR_RACA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075;Q076
130005703796;2013;14;F;1;1;2004;;1;2;3;;;;;;;;;;;;3170206;UBERLANDIA;31;MG;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;D;E;C;1;C;B;A;D;D;D;D;A;A;D;D;A;D;D;D;D;A;B;5;5;5;5;5;5;5;B;A;A;B;C;A;A;A;B;A;14;D;5;5;5;5;5;A;B;A;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
130005703797;2013;7;M;1;1;2008;;1;0;3;;;;;;;;;;;;3106200;BELO HORIZONTE;31;MG;1;1;1;1;171;167;177;181;527.1;529.9;533.3;602;EBDBABACEDBBAECBDABDCAEDCCBDEABBBABACBBCBCACC;EADEAADBBCDECCDBCCEADDBBBBBAEBABBBBCDABDDACCA;CDAEBAAABCEDEECCEACEBDECCBBBECCEBCCECCAEABCAE;DBEDCDCDCADCCDDBCEECDBAABDDEBEABCDCDBCCBDCDDE;1;BBEDABEBDABAAABCBCBCACBECDEACECDBDBAADBAEBDBA;EAEBABBBBCCDEABEDBBCDDBDABCAEECCBCBACCCACACCA;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;120;120;120;120;40;520;D;D;E;4;A;B;A;A;A;A;D;A;A;A;A;C;A;D;D;D;A;A;4;5;1;5;3;5;5;B;A;A;B;A;A;A;A;B;A;16;D;5;3;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703798;2013;3;F;1;2;;1;1;0;2;3538709;PIRACICABA;35;SP;2;1;1;0;;;;3538709;PIRACICABA;35;SP;1;1;1;1;171;167;175;179;524.8;596.6;536.8;535;CEBACBEBDABCBEBACCCAEDBDCACDBDDDBECACCAABBEAB;DAEDABABBCADEABDDEBACDCEBCBAEDEEBABACCDACADBA;.ABCCCAAEACDDDCDDBAACCCEAEBDABEBEAABCDABBECDB;BDECADABECDCDDAECAABCDEDBCAAADBBEACCBAAEEADBC;1;BBEDABEBDABAAABCBCBCACBECDEACECDBDBAADBAEBDBA;EAEBABBBBCCDEABEDBBCDDBDABCAEECCBCBACCCACACCA;CCABCEABCCACAAEACDDBDEBCBCCEECEDDABEDEEACCDABBEDBE;EDBCAAECAABBBDCECDDAEBACEBECBDADEDCDCBCBADCDE;7;100;120;120;160;80;580;E;E;G;5;C;B;B;A;A;A;A;D;A;D;D;C;A;D;D;D;A;C;5;1;0;4;3;3;2;B;A;B;F;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130005703799;2013;14;F;1;1;2009;;2;0;3;;;;;;;;;;;;3550704;SAO SEBASTIAO;35;SP;1;1;1;1;172;168;175;179;371.1;467.3;455.3;480.3;DEBDDBDDBCCEACABDCDBCDCAADCAEADBCBADCCBCBAEBD;CBCCCADDAACEDBEDBACDADEBDEAACBAEADCEAEBADCBDC;DBEBCDCBECADCEAEEBCBDEDBCADBCBCBEBACBCAEBDCBC;CDBBECDCBCCBBCDCCBDCBECBBBCCCBBCBDBBCBBCBDCCB;1;ABAABCBCBEBDBBEDAABCEAEACBECDDBAABCECDDBBDBAA;BEDBCCBEAACCACDEABBBCBCDDBDABCAEECCACEBABCBAC;CCABCEABCCACAAEACDDBDEBCBCCEECEDDABEDEEACCDABBEDBE;EDBCAAECAABBBDCECDDAEBACEBECBDADEDCDCBCBADCDE;7;100;100;80;40;40;360;A;B;B;7;A;A;B;A;A;D;D;D;A;D;A;A;D;D;D;D;A;A;3;4;0;5;0;4;1;A;A;A;A;A;A;A;A;B;B;15;D;5;3;1;1;1;A;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703800;2013;7;M;1;1;2008;;1;0;1;;;;;;;;;;;;4109807;IBIPORA;41;PR;1;1;1;1;174;170;176;180;582.1;612.4;504.7;679;AEBCAADDBABDABEBEBDCBBAECEBCCCBECBCBECECDACEB;EDACDCBCBCDCACBCCAEAEAACCABAEDAABBAEDEDDEDCAE;ACCCCAEDACBDABDEBADBBDAEBEADEAEBAACDEABEADEBE;CAACCDCBCECCBEBCDEBBEBADCCBEDEBCADCBBDACDDEDC;0;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;ABCCCCEACBAEACEBCBDDABDDBDCAAEDECDABBECCEEACDBEECE;CAACDDAEEBACEDBCAABBEBEDCBBDCECBDADCBADCDEEDC;7;100;100;120;80;0;400;C;E;E;4;B;B;A;A;A;B;A;A;A;D;A;A;A;D;A;D;B;A;4;0;0;3;3;0;2;B;A;A;B;A;A;B;B;B;B;16;E;3;0;3;4;3;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
130005703801;2013;12;M;1;1;2004;;1;0;3;;;;;;;;;;;;3518800;GUARULHOS;35;SP;1;1;1;1;173;169;178;182;487.7;601.1;542;621.4;BEACCADBDABDEACAAECBCBCBDEAABCEBCBADADCEEBBAB;DAEABCEDDEBCCEBDBAEDDEDCCDAEBAAEDEBCCABBDACDA;CCCCCAEBBECCCBEDAABCCBBEABEBCCCADEBBEBDBBECDA;BDDBDEBEACCAABDDADBCCDDBCABABBABEBBCDCDBEDDED;1;BEBDABCBBACBEDAABECDAAEBCBCDBAABCECDAEBDBAADB;CDEABCDDBBBCBDABCAEEBEDBCCBEBABEACBACACCACCAC;CCBCABEACCAEACCCEECEDDABDDBDEACEBCBCAADBEEDEBBECDA;CDDADCBEDCCAABDCEDCDEEEDBEBACCAABBEBECBACBDAD;7;80;80;80;80;20;340;C;C;C;2;C;B;A;A;D;A;D;D;A;D;D;A;A;A;D;D;A;A;3;3;4;5;2;0;1;C;C;A;B;A;A;A;A;A;A;21;C;0;0;5;5;5;B;A;A;B;A;A;B;;;;;;;;;;;;;;;;;;;;;;;
130005703802;2013;11;F;1;2;;1;1;0;3;5218508;QUIRINOPOLIS;52;GO;2;1;1;0;;;;5218508;QUIRINOPOLIS;52;GO;1;1;1;1;174;170;175;179;416.2;507.7;477.7;503.2;ABADACABCDEEADDBACCDDACAACAADCEABCBCCEEDEDDBC;DBABDBCCEBDDDBDCBAECDDACDCBCEDBBBCBECDCECACCC;BBBBBDCBCAAEBBDBCBABBCBDEEDBCBBEBCABBDEBBEECE;ECECADAACAEEDACCCEBCBCEDCDBCBCCCABCEDECDDECCB;1;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;CCABCEABCCACAAEACDDBDEBCBCCEECEDDABEDEEACCDABBEDBE;EDBCAAECAABBBDCECDDAEBACEBECBDADEDCDCBCBADCDE;7;120;40;80;80;40;360;I;C;B;3;D;B;A;A;A;D;D;A;A;D;A;A;D;D;D;D;A;B;2;4;5;5;3;5;4;C;A;A;F;E;A;A;A;B;A;15;E;5;0;5;5;5;B;B;B;B;B;A;A;;;;;;;;;;;;;;;;;;;;;;;
130005703803;2013;9;F;1;1;2006;;1;0;3;;;;;;;;;;;;5003207;CORUMBA;50;MS;1;1;1;1;174;170;175;179;539.5;664.1;621.4;602.3;ABBAAEBBBDBAADBBEBABDEBCDDBAECAEACCDBEABCDEAD;CCADEAAACDACEBBCBAEAEBACCABCEDCBBCAEEBECBACAC;CABCBACAAEACBABDEBABCCEECDDDABADBEACBDACBECBE;BCDCAABCCDBEBCDBCEDCBDACEEACDEDCBBCBDDBBBBCAC;1;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;CCABCEABCCACAAEACDDBDEBCBCCEECEDDABEDEEACCDABBEDBE;EDBCAAECAABBBDCECDDAEBACEBECBDADEDCDCBCBADCDE;7;180;160;160;160;160;820;C;E;E;5;A;B;A;A;A;D;A;A;A;D;A;B;D;D;D;D;A;A;1;5;2;4;4;3;0;B;A;A;B;A;A;A;A;B;B;18;E;5;3;4;2;4;B;B;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703804;2013;5;F;1;2;;1;1;0;1;3550308;SAO PAULO;35;SP;2;1;1;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;172;168;177;181;461.5;413.9;519.2;457.8;BABEBEAEEECBCADBCDDCEBACBBDCAABBDDDECCBBBEEAD;BDBAEDAAACACABACBABDABAADAEBCBDDBACDCBEABBCCC;ACBDCAACBCCAEEDEDACCBAAEAACDBBEBECCACCACAECBE;BCACBBABDAACADCBCACDBCEBABCCBBAABDCDBDACEBBDC;1;ABAABCBCBEBDBBEDAABCEAEACBECDDBAABCECDDBBDBAA;BEDBCCBEAACCACDEABBBCBCDDBDABCAEECCACEBABCBAC;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;140;160;160;120;140;720;E;E;B;5;C;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A;A;3;4;2;5;5;5;3;B;A;A;F;A;A;A;A;B;B;14;D;4;5;5;2;5;A;A;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
130005703805;2013;6;F;1;1;2009;;1;0;3;;;;;;;;;;;;3509502;CAMPINAS;35;SP;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;C;E;I;5;D;B;A;A;D;A;A;A;A;D;A;A;A;A;D;D;A;A;5;2;5;5;2;5;5;B;A;A;B;A;C;A;A;A;A;17;D;5;3;5;5;5;A;A;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703806;2013;14;F;1;1;2004;;1;1;0;;;;;;;;;;;;2611101;PETROLINA;26;PE;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;B;B;C;5;A;B;A;A;A;D;D;A;A;D;A;A;D;D;D;D;D;A;5;5;0;5;5;5;5;B;A;A;B;A;A;A;A;B;A;15;D;0;5;5;5;5;A;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703807;2013;11;F;1;1;2006;;1;0;1;;;;;;;;;;;;2406106;JUCURUTU;24;RN;1;1;1;1;174;170;177;181;404.1;357.7;393.6;455.3;ABBBEAEDDECECEECEECCCEADBDEBBDEAACCDDBECDEDCD;BBAEDABAEEEDBCBEEDABBCEADEBEDDDBDECBBDBBCABCC;ECDEDCECDCCEAEAEAAEDBCDCACBDBADAEEECABBBEBDCE;BCADEACECBAAEEADCCABDCCEEDAACBCABDBACEEEBBADE;1;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;100;60;40;120;80;400;B;B;E;5;D;B;A;A;A;A;A;A;A;D;D;B;A;D;D;D;A;C;5;5;5;5;5;5;5;B;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130005703808;2013;9;F;1;1;2007;;1;0;3;;;;;;;;;;;;1302603;MANAUS;13;AM;1;1;1;1;174;170;178;182;378.7;478.7;380.7;390.6;ECBEEACBEEBCBCAEDBCECABDABDEDBEDACEBDCBDCACBC;ECDCBEADDDBDEBCCCADCDDCCCCAEBDCCBCEDACACBDADA;CDDABCEDDABCEBACDBEDCADEABACBADBEAEABDACBDCAE;DACDBECBAEDABCDDCBDCDBAEDCEA*BDBCDBADDBEABACE;1;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;CCBCABEACCAEACCCEECEDDABDDBDEACEBCBCAADBEEDEBBECDA;CDDADCBEDCCAABDCEDCDEEEDBEBACCAABBEBECBACBDAD;7;160;200;160;160;160;840;B;A;B;4;A;B;A;D;A;D;D;D;A;D;D;A;D;D;D;D;A;A;0;5;5;5;0;5;5;B;A;A;B;A;A;A;A;A;A;18;E;5;0;4;0;5;A;B;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703809;2013;13;F;1;2;;1;2;1;3;3543303;RIBEIRAO PIRES;35;SP;2;1;1;0;;;;3543303;RIBEIRAO PIRES;35;SP;1;1;1;1;173;169;177;181;418;501.2;382.1;402.9;DEECCCCBAEECEECAADDADEBBEAEABDDEDADDDDBEEDAEA;CDECDBDDDBCCABBDBDBBDEDCEADDEDEBABADCEACACDCE;BCCAACACBDCC*DDEBDDDCADEEDEBACCBBBBEDDACACACA;BABECBAEEAACBB.CCACDAADCEBACECEAEDBADDADDBAED;0;BEBDABCBBACBEDAABECDAAEBCBCDBAABCECDAEBDBAADB;CDEABCDDBBBCBDABCAEEBEDBCCBEBABEACBACACCACCAC;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;100;60;60;100;60;380;B;A;F;5;D;B;A;A;A;A;A;D;A;D;A;A;A;D;A;D;A;B;5;5;5;5;4;5;5;A;E;A;A;D;A;A;A;A;A;14;E;5;5;5;5;3;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703810;2013;12;F;1;2;;1;2;1;3;1500800;ANANINDEUA;15;PA;2;1;1;1;SECRETARIA DE ESTADO DE EDUCAÇÃO DO PARÁ;15;PA;1500800;ANANINDEUA;15;PA;1;1;1;1;173;169;177;181;430.3;542.8;470.6;386.3;CEBAEBBACBDBDDDBAACAABBEAAEABBEDAADBBBAEEEACC;CCECEDEDAACCEEDDBAADAEEDCBEDBADDAABDDDCAACAAB;BBABACBEBCCAEAAEEDCCBBCCEBEDBACEDCCACDECEBBBE;ADBDCDCBEDCABCCADBCAADCDBBDCABDABEADDECDCCCCE;0;BEBDABCBBACBEDAABECDAAEBCBCDBAABCECDAEBDBAADB;CDEABCDDBBBCBDABCAEEBEDBCCBEBABEACBACACCACCAC;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;100;60;80;120;100;460;B;C;B;6;A;A;A;A;B;D;D;A;A;D;A;A;D;D;D;D;A;C;5;5;5;5;5;5;5;B;E;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;A;A;B;B;B;B;A;B;B;B;A;B;B;B;B;B;B;A;B;B;B;B;C
130005703811;2013;8;M;1;1;2007;;1;0;3;;;;;;;;;;;;3555000;TUPA;35;SP;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;D;B;C;4;C;B;A;A;D;A;D;A;A;D;A;A;A;D;D;D;A;A;5;4;5;5;5;5;5;B;A;A;B;A;A;A;A;A;A;16;E;5;1;5;5;4;A;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703812;2013;9;M;1;2;;1;2;0;3;4104808;CASCAVEL;41;PR;2;1;1;0;;;;4104808;CASCAVEL;41;PR;1;1;1;1;172;168;178;182;462.1;577.5;568.6;571.9;DAEAAECCBEAACCDACBBDABCCCEACCADBDBADEBDCBEAEB;DDABEBBDAABCADAAAABDCEBEDAEADBAEABCACEDACABDC;EBBCDAEACCCEECEEDBBACBBEACEBADEAEEDEAEEBBECBE;EDBDBDDEDCCBABBABCADCBBEBCEBEBCABACAAECEDEEBC;0;ABAABCBCBEBDBBEDAABCEAEACBECDDBAABCECDDBBDBAA;BEDBCCBEAACCACDEABBBCBCDDBDABCAEECCACEBABCBAC;CCBCABEACCAEACCCEECEDDABDDBDEACEBCBCAADBEEDEBBECDA;CDDADCBEDCCAABDCEDCDEEEDBEBACCAABBEBECBACBDAD;7;120;160;140;120;120;660;C;B;F;3;B;B;A;A;A;D;A;A;A;D;D;B;D;A;D;D;A;A;5;5;0;5;5;5;5;B;A;A;F;E;A;A;A;B;A;16;E;5;0;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703813;2013;3;F;1;2;;1;1;0;3;4204608;CRICIUMA;42;SC;2;1;1;0;;;;4204608;CRICIUMA;42;SC;1;1;1;1;171;167;176;180;444.8;498.5;498.9;484.1;CCAAADEBEDACCEADAACDBCDDCEADAADDCEEDDEDEBEACC;CAABBCCABCDCAACABCDEDEEBADBAEDBBBEADDCCDAAACC;ACBCCCEAEBBBDEDCBCDCCEACAEEDEBADEBCEEACAEECAE;CAABACCBCCADEADDBADBBBDBDABDBDBBBCCACEBBCCDBA;1;BBEDABEBDABAAABCBCBCACBECDEACECDBDBAADBAEBDBA;EAEBABBBBCCDEABEDBBCDDBDABCAEECCBCBACCCACACCA;ABCCCCEACBAEACEBCBDDABDDBDCAAEDECDABBECCEEACDBEECE;CAACDDAEEBACEDBCAABBEBEDCBBDCECBDADCBADCDEEDC;7;80;120;80;120;60;460;B;E;F;8;A;B;B;D;A;A;A;A;A;A;A;C;A;D;A;D;A;B;5;5;0;5;5;5;5;C;A;A;F;A;A;A;A;A;A;16;B;5;0;5;5;5;A;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703814;2013;5;F;1;2;;1;2;0;3;1501709;BRAGANCA;15;PA;2;1;1;0;;;;1501709;BRAGANCA;15;PA;1;1;1;1;174;170;176;180;352.1;420.5;457.3;391.4;ACCDEDDDCAAEEDCAAACCBECCCADECCDBBCEBCADBDACEA;DBEEDDDBCBDEABBCC*BBDAAAAADEBAE.CB*C**ACAABCB;CDDCBDAACCBDBBBAAECDBCDDCDCCAACABCABAABEACACA;DDADDBEBDDCAECAADBBDEBBACECDECABCBDBCAEBEBDBE;1;DBABCECDBDBAAAABEBDEABCBBEDAACBABECDBCBCAAEDB;CBACEBABBDABBBBCCDEAEAACCABCDDCCBCAEEBEDBCCAC;ABCCCCEACBAEACEBCBDDABDDBDCAAEDECDABBECCEEACDBEECE;CAACDDAEEBACEDBCAABBEBEDCBBDCECBDADCBADCDEEDC;7;100;80;80;100;40;400;I;E;B;6;A;B;A;D;D;D;D;D;A;D;D;A;D;D;D;D;A;C;5;5;5;5;5;5;5;B;A;A;F;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130005703815;2013;2;M;1;3;;;;0;3;;;;;;;;;;;;2907103;CARINHANHA;29;BA;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;C;I;A;4;A;B;C;A;D;A;A;A;A;D;D;C;A;D;D;D;A;C;5;5;5;5;5;5;5;D;A;A;F;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130005703816;2013;9;F;1;4;;;;0;1;;;;;;;;1;INSTITUTO FEDERAL DO CEARÁ - CAMPUS IGUATÚ;23;CE;2305506;IGUATU;23;CE;1;1;1;1;173;169;177;181;463.7;524.8;535.5;338.7;CBCCEBDAECAAABABABCE*AAEEADDBAAAEEDBAAAEEEAAC;BDEABADDBDDCCEABBACADCBAACBEDAACAEBDBABDCABDA;C*EDAAEDBCECEDEEEACEBACCEEADCBCDEDCACAA*EBBCB;ABABABABABABABABABABAABABABABAABABABABABABABA;1;BEBDABCBBACBEDAABECDAAEBCBCDBAABCECDAEBDBAADB;CDEABCDDBBBCBDABCAEEBEDBCCBEBABEACBACACCACCAC;ABCCCCCAEBADDBDECEDBEEACEBCBCAADDABEDECCECDAEACBBE;EBACDCDECAACDDAEEDBCAABBBDCEEBECBACBDADEDCDCB;7;140;160;120;140;120;680;C;C;B;4;C;B;A;A;A;D;A;D;A;D;D;B;A;D;D;D;A;A;2;5;5;3;2;5;5;F;A;A;F;A;A;A;A;B;A;20;D;5;0;5;4;3;B;A;B;B;A;B;B;A;D;A;B;A;B;B;A;B;A;A;B;B;A;A;B;A;B;A;A;B;B;G
130005703817;2013;10;F;1;1;2005;;1;1;0;;;;;;;;;;;;2304400;FORTALEZA;23;CE;1;1;1;1;171;167;176;180;433.5;439.8;468;454.3;ABCCEAEAADCCBECACEBEDCACDDADAAEDCCEACBBDCDAAB;BBDDDCABCCBADBCCCBEADEACBDBBACEDBDBECABABAABE;DCCACEDACEBCDBAEBCBCDDDCAEBAECBAEACBEEACDA.BE;CADDDBECBABDCAEEBDBEACCDDACEEABBCCAEEBBCCDDAE;0;BBEDABEBDABAAABCBCBCACBECDEACECDBDBAADBAEBDBA;EAEBABBBBCCDEABEDBBCDDBDABCAEECCBCBACCCACACCA;ABCCCCEACBAEACEBCBDDABDDBDCAAEDECDABBECCEEACDBEECE;CAACDDAEEBACEDBCAABBEBEDCBBDCECBDADCBADCDEEDC;7;80;80;80;100;120;460;I;I;B;4;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;2;4;4;3;3;4;4;A;A;A;B;A;A;A;A;A;A;18;A;0;4;5;5;4;A;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
130005703818;2013;8;F;1;1;2009;;2;0;1;;;;;;;;;;;;5003306;COXIM;50;MS;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;A;B;B;1;A;A;A;D;D;D;D;D;A;D;D;A;D;D;D;D;A;A;5;5;5;5;5;5;5;C;B;A;A;A;A;A;A;A;A;23;D;5;5;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703819;2013;2;M;1;2;;1;1;0;1;4117701;PALMEIRA;41;PR;2;2;1;;;;;4117701;PALMEIRA;41;PR;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;B;B;D;5;A;A;A;A;A;A;A;A;A;B;A;B;A;A;A;D;A;C;3;5;0;0;0;5;0;B;A;A;B;A;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130005703820;2013;13;M;1;1;2004;;1;0;2;;;;;;;;;;;;3550308;SAO PAULO;35;SP;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;C;C;H;5;C;B;A;A;A;A;A;A;A;A;A;A;A;A;D;D;A;A;5;5;0;5;5;5;5;C;A;B;D;C;B;A;A;B;A;16;E;5;5;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703821;2013;8;F;1;1;2011;;2;1;2;;;;;;;;;;;;2607901;JABOATAO DOS GUARARAPES;26;PE;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;I;I;D;8;E;B;B;B;D;A;D;A;B;D;D;C;A;A;D;D;A;B;5;3;0;5;3;5;5;E;C;A;A;A;A;A;A;B;A;20;E;4;5;5;5;5;A;B;B;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
130005703822;2013;11;F;1;1;2004;;1;0;1;;;;;;;;;;;;3106200;BELO HORIZONTE;31;MG;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;B;C;C;4;A;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A;B;5;3;3;5;5;5;5;A;A;A;B;A;A;A;A;A;A;18;A;5;1;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
130005703823;2013;13;F;1;1;2004;;1;1;1;;;;;;;;;;;;3541000;PRAIA GRANDE;35;SP;0;0;0;0;171;167;175;179;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;I;E;C;3;A;B;B;B;A;D;B;A;A;D;D;B;D;D;D;D;B;B;5;5;5;5;5;5;5;B;A;A;A;A;A;A;A;A;A;14;E;5;5;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
