NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
4005926;2024;;;;;;;;;3525706;José Bonifácio;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2033222;2024;;;;;;;;;5300108;Brasília;53;DF;0;1;1;0;;1383;1395;;;495.2;480.8;;;AECACBAAABCAEEBBABDACBCCAABDDADEAEABEEBADDBBC;ACEDCBCDECACEACAAADABCDECBCECDCCDEDAEBEDADBDA;;1;;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;;1;120;160;120;140;80;620
3004203;2024;;;;;;;;;1100098;Espigão D'Oeste;11;RO;1;1;1;1;1422;1384;1396;1410;451.5;501;551.4;494.8;CCCBCAABDEDECBDBCDEEDECCBBCECDCACCCDDBBBEBCEB;BADAEBDCEECBEDEBBCCDDCDEDAAADEACCABEEADABDCDA;BBDBCEADECBBDCCECDEACDBEDDDAEDAEEBDAEAEECADDC;AEDCECBDCECBCCCCCCDCBCABEDEABBBCCABCECAABDCEA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;180;120;140;160;760
1805708;2024;;;;;;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
3521799;2024;;;;;;;;;1506807;Santarém;15;PA;1;1;1;1;1421;1386;1397;1409;472.8;502.7;544.3;381.5;DAACACEACDCBACBCBADBAECDCCBDADDCBBBECBEDCECAB;ECCCACCEDEBECCCAECCACECCABDBACDBAEEBEBDEDAACB;DAACDCBEDBCEEBDDEDDBDBAAABBAACADABAEDDAEDBEAB;ABACEDCCDAEBDDADCCCCADABDCBCBBDEACACCBBDECBDC;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;4;0;0;0;0;0;0
2155993;2024;;;;;;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2123689;2024;;;;;;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2379975;2024;42015693;4202404;Blumenau;42;SC;2;1;1;4202404;Blumenau;42;SC;1;1;1;1;1421;1386;1397;1409;439.4;504.6;540.6;453.4;DECADACDDEBEABECCECAEBBDBDBACBADCDDABEEEEECEA;ADEEEDEDAEAECCAABBCABBCCDADACDCCAAAABADEEAECB;CAAABCBADADEEBDDEDABCBDDBDEDABDBEAEEDDAEEDECB;CBACDCEAECDECECEDCCCCCBECEEDCCABDDCDCBCDCAABE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;120;120;120;60;540
1849970;2024;41162048;4108304;Foz do Iguaçu;41;PR;2;1;1;4108304;Foz do Iguaçu;41;PR;1;1;1;1;1421;1386;1397;1409;610.9;510.4;597.3;663.6;DDBDAEDABACDEDBCBEBDDDCCBECEDEAEEBBAECAACEAED;ACEADEEEDEAACDBADCBACDBCDEDBACBBAECBBDCCBDACE;BACCDCBEDADEEBEDBDABCBECBDADDDDBCEDEDDAECBECA;CDBDBDDCBAAB.DDACDBBECCECBDDBBBEDBDECAACDADBC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;140;120;120;80;580
3560606;2024;;;;;;;;;3306206;Vassouras;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3216927;2024;25061739;2506004;Esperança;25;PB;2;1;1;2506004;Esperança;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2454511;2024;29294100;2903409;Belmonte;29;BA;2;1;1;2925303;Porto Seguro;29;BA;1;1;1;1;1419;1385;1398;1407;464.6;419.5;417;407.7;ACBBCEDCDCCBDEAAEDCEDDCEDAECBDCBCCEADEBDBCADB;DAEEDBADBCEDCEAACBBACEAECDEBBEACEABACEEEBCBDD;BAACDCAEADAEDCAACBCAECEECCCEABECBACDDAEDAAEEC;CDBBDEBBEACDEAABDCCBDDAEBBDABCEDCADCCEEDEDBBC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;120;120;120;120;580
2249447;2024;;;;;;;;;4314902;Porto Alegre;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2481321;2024;15583430;1501808;Breves;15;PA;2;1;1;1501808;Breves;15;PA;1;1;1;1;1422;1384;1396;1410;487.9;455.1;513.6;432.8;DCBDBCAADBDBAEDCCADEABECDDCBCBAEBCCDCAACDBCCD;DEEDECCCEBBDEBDBCDCCDDDBDDCDCECECDBCCDBCBCBAA;EBDEDCADECBCDADEBDEEACDDBDCBBDEEEBBDDCDEDEEDB;DACCDCCBCBCCCCBDCCCECCCECEDBDDBCCBDEECBDEBCBB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;120;140;120;100;620
2616438;2024;;;;;;;;;3171303;Viçosa;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1411853;2024;;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;1419;1385;1398;1407;582.2;573.3;571.1;665.7;BAEDECDEDDCDBBCDBBBDCCECEEDDBBAADCEEEABCDDBBE;EAEDCBDDDBCCEBABBAEACEACDEEDAEEEEACBBACBCDBBD;CAAACBBDADEECCECBCABADDEBECEDAEBCABDADDDDAECB;EAADACAADDDADEBDADCBBCCCBCDCBBDDEDBBDDCABEECC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;200;180;180;200;920
2254285;2024;;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1419;1385;1398;1407;419;489.1;575.3;492.5;DABBDECDECCABDAAEADACADCBEEAADEBDDEACDBAECCEC;DBADBCDABCECCEABEAEBBDEACECEEBBAEACACBDABBBAB;CDBEABDABDEECBABACCBABEEBCBEADBBDDDDADBDDCECB;BCBABABAEACBEDACBAEBDAECADEBECCDACCEAEBDBADBE;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;120;120;120;120;60;540
2659724;2024;53019806;5300108;Brasília;53;DF;2;1;1;5300108;Brasília;53;DF;1;1;1;1;1421;1386;1397;1409;364;480;548.5;442;DCDEBCBADBCAAAEBBAAAECABDCBDBDEEDBCBABCACEAAB;EBECADEDCDADCEEACEBBDBBEBEDCECBAECCBDCBADAEDA;BEDCABEEBADDEBDDD*ABCADDDCEABBDDCBCEDDCECBECA;CCADCDCAADBCCDAEBBCBCDACCDCCEABEECBAEEAADADEB;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;100;140;80;80;100;500
4034861;2024;;;;;;;;;1504208;Marabá;15;PA;1;1;1;1;1419;1385;1398;1407;478.1;418.6;469.1;445.4;BCBDBCBDAECDCEBECDDDCBADBDCCBECADBCCBDEABCDDC;DBCBEAABEBDCBCCDCBEBCBDABAACEACBDCEABBACABBDD;CBBDEDDBDCADCCBADEEBADEEBCBAECBDABEDBCDBDAAAC;CBCDBEDCBCCEBCDBAEBCDCEBCBDACCADEECBCBADECDCB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;100;140;60;120;20;440
3039893;2024;;;;;;;;;1100205;Porto Velho;11;RO;1;1;1;1;1422;1384;1396;1410;481.6;500.8;454.7;525.1;DDCEDCEA*DCBEBAABAAAABDCECADDDCDCEAABADDDCCCB;ADDBECABEEADEEEBEABDCADABDAAEADCAAACBCBCBEBDA;ABDDABADCCABDAECADDCAADACADEBBBECAEDDECBADCEC;AEDDBDADECDDDDCDDBCACCCCDCDCABDADCCEECABCACDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;180;160;140;180;780
1983279;2024;;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1419;1385;1398;1407;408.3;465.3;504.7;465.6;ADBDCCEEEECECCEDACDEECBADCCBEECAEEBBEABDECBAC;EBCCCCABECDCCDACBDDCAEEADEAADEDEADBECBECCDBDC;ECACEDAACDEECCBBEDECADDDADDECCBBCBEDBBDDAC.EB;BBDABCCDDCDDDBDCDAADEDCCEDDDCDBDCDBBEBEEDDDDC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;6;0;0;0;0;0;0
856179;2024;28018516;2800308;Aracaju;28;SE;2;1;1;2804805;Nossa Senhora do Socorro;28;SE;1;1;1;1;1422;1384;1396;1410;441;335.5;347;514;DAEBDCACDAEBAEDCAECAEBAACBDDEECBDAEBDACBDAAAC;ABADBCEEECBDAADDDCBAADE.ABECB*ECAECADCADEEACB;CCABEBDAAEDACBEACDDAAEC.A*CDBDAEA.CEBCD*DBACD;EADCEBEABDDBDEAEBECBBBDBCADEACACBCEEDBACEDBDA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;140;100;80;100;0;420
227251;2024;;;;;;;;;2408102;Natal;24;RN;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
3239230;2024;;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1420;1383;1395;1408;553.1;520.8;532.5;506.1;BCAACACBCEECEEDEEADBDABEDBCCBCBCCCBBDDEEDDDDB;CEBBCDBCDEDBEEABAECECBECCBABBACAEBADBAACDBAEC;EAADAECBECBDDACCECDBBABAEECEDDABDADADBEBACECD;DCCBEECBECADACBCAEACDCEDDEBAABABABEEDACDBBBBD;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;120;120;120;580
1582290;2024;;;;;;;;;2918407;Juazeiro;29;BA;1;1;1;1;1421;1386;1397;1409;416.8;474.9;501.9;392.9;DCDEDCADCCCEEDDCEDCDEDDBCECCEEBBDCEECDCDEDDAC;AAEEADACEEBDCCCAEDBDDDBAAACAEBAEACDBDBCEAEECA;DADDDCAECDDEDBDDCDAEEEBDECBDDBDDCCDECACCCDEDD;DEECCDCDCCDEBCCECDABDDDDCDDED.DEDDCECCBBDECED;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;160;140;140;120;720
1779393;2024;;;;;;;;;3547809;Santo André;35;SP;1;1;1;1;1421;1386;1397;1409;526;588.1;555.9;598.8;DDDCAEBCDACBEBACBDDCAEECBCAEADBDBADEAEEBCEAEB;ADDCADCEBABECEBADCCDBCBEDABCBCDAAECBEDEADBECA;DACEAECEDAADEBEADDCBAEABBECDBECCBBDEBDAECBECE;BCADBADCBCECBDDABCBDAEDBBDEACEEEDBCABADCECACB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;120;100;120;160;640
3968956;2024;;;;;;;;;3118601;Contagem;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
986182;2024;;;;;;;;;2403251;Parnamirim;24;RN;1;1;1;1;1422;1384;1396;1410;406;519.9;507.7;430.1;BCDCCBBBECBEBADCABADBEDEBBDCCDEBDBDDEDCAEACBA;DABCCBCCECBBEBBCCCBDBCAABCAADDCEBADEAADAECCDA;AAEDADADECDBDACEBDDBBBDAEDBEDABCABACBEEEEBCDB;BECCBCDDCECCDCDAECEBDDBCDBCEEEDCAAABDDEBDBCCB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;100;120;100;100;140;560
3051163;2024;35010297;3552809;Taboão da Serra;35;SP;2;1;1;3552809;Taboão da Serra;35;SP;1;1;1;1;1419;1385;1398;1407;479.9;520.9;562.5;504.2;EABDDCEDDCCBBAEDCEADCCBCEAAEABCEABEACEBCCCBBB;DABABCBCEACCEDADEAAADDCADEDDEEEBCAAEDBBCBCACD;DBAEADDCBEEECADADAEDADCEBCBEAADBCABDADDDDCACB;CCAABBDCADCEABCEEEBCBDACBECBCCBBBCBDDADBCACBB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1;160;180;140;160;120;760
382371;2024;;;;;;;;;4309209;Gravataí;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
2877891;2024;42045533;4211058;Monte Carlo;42;SC;2;1;1;4219309;Videira;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
804479;2024;;;;;;;;;4118402;Paranavaí;41;PR;1;1;1;1;1421;1386;1397;1409;650.5;639.8;586.7;673.6;DDBDDABBAABBCCBAEEBADAEADAEDDCBAEBCCBEDACADAD;DCDCADAEBBAECEEADBADBEBCDADDBCBEDEAAEDDEBCACE;BACCACBEDADEEBCEBDBBDACDDCCADCCDDBDEDDCECBECC;CCAEAADBBCEABDDABCBABBCECEEEBDCCEBACCABDDACAA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;140;180;160;180;200;860
1580214;2024;;;;;;;;;2105401;Itapecuru Mirim;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3607833;2024;;;;;;;;;5107008;Poxoréu;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
3128127;2024;;;;;;;;;2616407;Vitória de Santo Antão;26;PE;1;1;1;1;1422;1384;1396;1410;549.4;573.8;538.2;402.8;DABEBAADCCBACEDCBEEEEDECCDDAEDEDCECBEECBADCCB;ADDBBCDEDCBDEBDBBCEDBBDACDDADEEEEAEEEEAAACCDA;ADCCACBBBCBDDAEEBDDBDEBEDECCCCEBEEDACDEECADDC;ECDDDCABBBDDEBBCBCDBCDBBDEBDADEDBADBACBDBEDEB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;120;160;120;120;640
2935053;2024;;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
1856222;2024;;;;;;;;;3167202;Sete Lagoas;31;MG;1;1;1;1;1421;1386;1397;1409;654.3;626.6;607.6;709.2;DDBDDCBBAACBBCBAEEDDAACAEBABEABDECDCAEADCEAED;ACEAADCDDEAECEDADBCDBBBBDADBBCDCAACAEBEEBCECE;AACEACBEDADEEBDABDBECADBDACDACBDABDEDDCECBECA;CEBDDADCBACEBDDACABBDCCACCCDCDBABADBCEDEDBCCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;160;180;160;160;180;840
3658869;2024;35288779;3509700;Campos do Jordão;35;SP;4;1;1;3509700;Campos do Jordão;35;SP;1;1;1;1;1422;1384;1396;1410;516.9;398;472.5;452.5;ADBAAADAAEDEADDCB*CEDABDBBBCADEADBCBBBDBDECE.;BDDBBBAECCBBDAEBDDDBACADABDACCDAEAEBBACADEBBD;ABACACADAEBCDDBDACECABBECDEDBABECBBDECCBEABEC;EAECBBECADBECEAEABDEDCCDABEDACADEDBBADCDBEAAB;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;120;120;120;120;600
528517;2024;35579403;3509502;Campinas;35;SP;4;1;1;3509502;Campinas;35;SP;1;1;1;1;1422;1384;1396;1410;690.8;770.3;679.7;834.4;BBCEEEBDDBCCAADDBADEDAACAAEBDDEBBECBCEEACACCA;DADDBCDCECEDEBBBEBCDBADACBCADEEBEACBAECAECEDA;AACEADADECBCDBEEBDAECBBEDDCDDBDDEBCEBDCECEDDB;DBCECEACCBABBECEDDBDCCDCCABCBCECEBCEADABBECDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;160;200;160;200;180;900
1421992;2024;;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1420;1383;1395;1408;403.2;458.7;474.6;424.6;ECABBCEECAADBCCEEBADCCCACCCCACCABADDECDEBBDEA;BBEBABCADCDBBABBABCABCBDCCACBBCACDADC.DDDCBBC;CCBCBBEBECECDBACDBCACAACEACDAACADDDBCBECADCCC;DDBDCDDDDCCDCDCCEDADBADCDEDCCDCDCBC*AEDAECDDA;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1;100;120;100;140;100;560
2600185;2024;52071979;5213806;Morrinhos;52;GO;1;2;1;5213806;Morrinhos;52;GO;1;1;1;1;1421;1386;1397;1409;605.2;634.1;572;719.4;DDCDEEABAADBEBBCEBCDDECABDCBDABD*CEEAACCCECED;ACBAADEEBEAEDEDAABCDBEBCDBDDBCBEACCAEDEABCBCA;AACDBCDECADDEBDACDABDEBBEADDCDBDDBDEDDCECBECC;BCBDBADDBCAAADEABBCCDCCDECCCBDBACBCCDACEDADAC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;180;120;160;180;760
2796375;2024;;;;;;;;;5107909;Sinop;51;MT;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;
4030487;2024;;;;;;;;;1100205;Porto Velho;11;RO;1;1;1;1;1421;1386;1397;1409;575;504.7;506.6;547.3;DCBDDBEBCADBECBDBADDEDCBACDCAEACAADBAECACDEED;ADEAADBACDEECEDACDCAADECBCBABBCEDBBAADEABCEEB;ACDCDEDDCACEEBCBBAAECBCABAECDDDDCBCECEEEBBECD;CEBACDDCADCACEDABCBEEBDECDCDEBABEBEAEEBAECABB;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;120;160;120;120;120;640
2847566;2024;;;;;;;;;2920502;Maracás;29;BA;1;1;1;1;1422;1384;1396;1410;486.7;353.3;385.1;432.5;ECDDBEBABBDCAEDDADEACADDDAEAEDBBDBDACACCBABDB;ACEECBDCDCCCADECADBCEBBAADDCDDEACBCBEACABECBD;ABCBBDABCDBCACDEBDAEBEBCBACCACCDCABEBBEBDEDDE;ACDEBBEDDDCBCCCEEECBBBADECCCDECAEEDDCBBBBEEAB;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;80;120;100;120;80;500
3713058;2024;28028317;2803203;Itaporanga d'Ajuda;28;SE;2;1;1;2803203;Itaporanga d'Ajuda;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1361956;2024;13030809;1302603;Manaus;13;AM;2;1;1;1302603;Manaus;13;AM;1;1;1;1;1422;1384;1396;1410;437.1;530.3;569.3;427.7;BDBCADDEEBBAAADCCCAACEBCBCDECDBDBAADABDDCDCEE;ACDBBCEAEABDEEDBBCDADCDADDEADDEABACEBDABBCEAA;ABCBDCADECBBDADEBDDBDCDEDDACBABDEBBEBEEECECDC;DEDADCEDDBBCBCEDBDCCEEABDEBAEEDCEACCDCEBCBCDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1;120;120;120;120;100;580
4199356;2024;;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2785369;2024;;;;;;;;;2400802;Angicos;24;RN;1;1;1;1;1421;1386;1397;1409;534.5;594.9;529.7;507.7;BCCDBADDBCBCACBDEADBCDEADACEEBBADBDAECAECEBED;BDBCACCDCEACCEDADEADBEBCDADCBCBEAECEBDEDBBACB;DAADDCBEDADEEBDABDBBDAADEACACEABCECEAEBCCBABB;ADBBBACADCABCEDABAEBCEBCCBBCDDCEAEAEBDDDECEBA;1;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1;80;120;120;120;160;600
