NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075
300000860052;2011;3;M;1;1;1;0;2;1;;;;;;;;0;;;;2307650;MARACANAU;23;CE;1;1;1;1;121;117;127;131;554.9;556.7;586;746.4;CCECCDABCDAAAABBCEAAEEDEDACBCEDDABECECDBCCECA;EBEBADDBEBAAACCCECDBBCACCACDDBAEABAABBDCADAEB;EEDBDCDEBBADDCAABBEDACBBDDCAEAEAAEBDDBBACECAD;EDBACBBACEECBDBBEECBEDAAAADEDADCCECDCCBCAECDD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;160;120;140;120;100;640;5;G;D;D;A;A;B;B;;;;;;;;;;;;;;;;1;5;0;4;B;A;D;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;A;A;A;A;B;A;C;A;D;D;D;A
300000873027;2011;6;F;1;1;2;5;1;1;4119152;PINHAIS;41;PR;2;1;1;0;;;;4119152;PINHAIS;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;B;A;C;B;D;B;B;;;;;;;;;;;;;;;;4;4;3;5;B;A;A;E;D;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;D;A;B;A;D;A;A;D;D;D;D;A
300000864753;2011;6;M;1;1;1;3;1;1;;;;;;;;0;;;;5005202;LADARIO;50;MS;1;1;1;1;121;117;125;129;486.6;419.8;413;521.5;AABADCBBDAADAEEBEACABACEDAABCACDECABDBBBEBDCA;DBAD*ACCBBDBACCBDCBBCADCCEBAADBDADADBBBCADDBA;ABECECAD*BAADCAEEDCCEADBDADBCAAAADDCCCEAABEAC;BEEAEDEADDDDBCBEACBDACCDCDABCDEDCBAEBABCCAEAC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;100;80;80;100;60;420;5;E;E;D;C;C;B;B;;;;;;;;;;;;;;;;3;5;5;5;D;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;B;B;A;A;A;A;A;A;A;D;D;B;A;D;D;D;A
300000860625;2011;2;M;1;1;2;7;1;1;2304400;FORTALEZA;23;CE;1;1;1;0;;;;2304400;FORTALEZA;23;CE;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;G;G;J;B;C;B;B;;;;;;;;;;;;;;;;1;4;0;0;B;A;D;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;B;A;A;A;A;A;C;A;A;D;A;B
300000865009;2011;6;F;1;1;1;3;1;1;;;;;;;;0;;;;5002704;CAMPO GRANDE;50;MS;1;1;1;1;121;117;128;132;369.7;481.8;485.4;420;DBBEAAABCAABEACDCACAAEAECCDCAEECEEBAAACACEDCE;EDABEBEEDBCDAEACDAEBCCEDCECDBAECABBDBBDBBCBBB;ABAADDECDCADAAEBCDDBBBEBAEEAEEAABEEAECBAABEEA;AEBCBDEACBEBDEDDCAAC.CBBDEBACEACAEAACDBCAACBD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;100;60;60;60;20;300;4;E;E;C;C;A;B;A;1;0;4;5;4;B;A;A;B;B;A;B;A;A;17;1;5;2;4;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;A;A;B;A;B;D;D;C;A;D;D;D;B
300000860326;2011;12;M;1;1;1;0;2;3;;;;;;;;0;;;;4314407;PELOTAS;43;RS;1;1;1;1;121;117;125;129;569.5;588.1;561.4;649.8;DCEABDEECAEAECBEDBBACEAECAADEACCCAAEDBABCEECA;EBEBCAAEDBDAACAEECDBDAACCACDECEEACEDBBDDEABBA;BDDCCCDDDACBEBBECAABEBCEECAECBEADACEBCAACBAEE;BAEDECDDAECBCECEDCBAADDCCDDDADBEDCADCDCCCCEED;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;120;100;100;100;80;500;1;C;B;B;B;A;B;A;0;0;5;5;0;B;B;B;B;B;A;B;B;A;16;2;5;0;5;D;C;A;B;B;I;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;D;A;D;B;D;A;D;D;A;D;D;D;D;A
300000864963;2011;8;F;1;3;1;3;1;1;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;5;A;E;B;B;A;B;A;5;0;5;5;5;B;A;B;B;B;A;B;B;E;20;5;5;3;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;D;C;D;D;D;A;D;A;B;D;D;D;D;A
300000870256;2011;1;M;1;2;3;6;1;;;;;;;;;0;;;;3303500;NOVA IGUACU;33;RJ;1;1;1;1;121;117;127;131;465;527.1;565.6;544.4;BCCEEAAECACACADDEBBCDCDAAACBCECCADEBAEBBCADCB;EEECDACBDBDBACACECEBCCEDCDADCEBEACBDBBCDDDABB;CEDACEDECAAEDCBDBBEDABABDBCDEABAEEBDDBAABCEAD;ADCACBBAECDBECEBAECEECDACBBDBEDCCBDBCCAEEABCD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;120;80;80;100;80;460;5;B;F;D;B;A;B;A;1;0;4;4;5;A;B;B;B;B;B;B;A;B;15;5;5;2;1;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;A;A;A;A;A;A;A;A;A;A;D;D;B
300000865521;2011;10;M;1;2;1;0;3;1;;;;;;;;0;;;;2928703;SANTO ANTONIO DE JESUS;29;BA;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;C;E;D;B;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;D;D;A;A;D;D;A;D;D;D;D;A
300000864746;2011;8;F;1;2;1;0;2;1;;;;;;;;0;;;;3304557;RIO DE JANEIRO;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;5;D;E;D;A;A;B;A;3;5;5;5;5;B;B;B;A;B;B;B;B;A;16;5;5;0;5;B;B;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;D;A;D;A;A;A;D;D;D;A
300000871537;2011;14;M;2;2;1;3;1;3;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;B;A;C;C;D;B;A;5;5;5;5;5;B;A;B;B;B;A;B;A;D;14;5;5;5;5;A;E;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;A;D;A;A;A;D;A;A;A;D;D;D;A
300000865203;2011;5;F;1;0;4;0;2;;;;;;;;;1;;;;4315602;RIO GRANDE;43;RS;1;1;1;1;121;117;125;129;484.6;444;518.9;489.4;BEBABDACDDBAEBDCDDA*EBBECECCBADECDDADAEBCDDCC;EDECDACADBEBADCDDAEBCEADCCCDAEEDAABAEBABABDBA;BDACBECBDCEDBAAEBABBDACBDEAEECEECDDDBEBADCAED;DECBEDACACBCEEDEABEEBAECDDCCAECEDBCCBECACDCDB;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;100;100;120;120;120;560;3;E;D;D;C;D;B;A;3;0;5;4;0;B;B;A;B;B;A;B;B;D;17;5;5;5;1;C;A;A;F;C;A;B;;;;;;;;;A;0;0;0;5;0;0;0;0;D;0;5;0;5;B;B;A;B;A;A;B;D;D;A;D;D;D;C;B;D;D;D;A
300000861521;2011;5;M;1;3;2;0;2;1;;;;;;;;0;SECRETARIA DE ESTADO DE EDUCAÇÃO DO ESPIRITO SANTO;32;ES;3550308;SAO PAULO;35;SP;1;1;1;1;121;117;127;131;447.1;312.3;449;424.6;ECBBBCACCBCDAABDAABCDBBADACBBCAEAACBDBBBDEECA;EDBCCBBDEDDEBEDECCBDBDDCBABEAEBDEAAAADDBDACAA;ACBEAABBDBDDCAADBAAABCBEBEDCDAAEADBEDCEBBDEBB;CADEDBDDEDAABAEABECEDAEDBCABDBDBAADBCABBAEDCC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;N;0;0;0;0;0;0;4;I;B;B;B;C;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;D;D;D;A;A;D;B;D;D;D;D;A
300000868802;2011;5;M;1;1;1;0;1;1;;;;;;;;0;;;;3131901;ITABIRITO;31;MG;1;1;1;1;121;117;125;129;553.2;500.3;600.1;716;ACEABAAEDCEAECBBDEBADBAEACEDCCCDBBDBADDBCBDCA;EBEACDBEEBDAACAAECCCBCCEEBBBDDDEEEADBDCABBABD;EEDBDADDDACAEDBECAAEDACBEBAECEAAADBAECBACCAEB;BDEAECCAEABC.ECEAADDBDDEABCDBDCBCABDCECCDDCDD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;140;160;120;100;40;560;5;B;C;E;A;B;B;B;;;;;;;;;;;;;;;;4;5;0;4;B;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;A;B;A;A;A;D;A;C;A;D;D;D;A
300000865966;2011;5;F;1;3;1;2;1;1;;;;;;;;0;;;;2611606;RECIFE;26;PE;1;1;1;1;121;117;125;129;404.6;416.9;424.5;585.5;BBBCBBBECBAAABBBEECDDBBAADDDCCEEADACDBDDEEECC;EDCEADEDDBBBECEDDAEBDADDEEADDECBADDDECDBCABBD;BDEDDEBDBCCEAEAECDEDEAACEEBDCBBEADDDBBABDEEDD;BAEBEBDCAEDBAEDECDBABADBDCBCCCDEBEADCDCCCEACD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;140;120;140;120;100;620;4;C;C;C;B;A;B;A;3;0;5;5;5;B;A;B;B;B;A;B;B;D;19;5;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;B;B;A;A;A;A;D;D;D;A;A;C;A;D;D;D;A
300000872275;2011;5;F;1;1;1;5;1;1;;;;;;;;0;;;;3548906;SAO CARLOS;35;SP;1;1;1;1;121;117;125;129;686.1;640.6;648.5;749.9;DCEADDBECBACDBACEEABCBDEDAABEBEADBEDDAABCBECA;EDEBACCEDBDAACACECCBBCAECBCDEBAEABADBBDDEAABA;EDDBDEDDDACDECEECAACEABBDBAECCBADDCEBCCACEAEE;BAEEECCAAEBCEECEABDDADBDADADBCCBBAADCADCCCBDD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;160;120;120;120;160;680;4;G;F;G;A;A;B;B;;;;;;;;;;;;;;;;2;5;0;0;B;A;A;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;B;A;B;C;C;A;A;C;A;A;D;A;C;A;D;A;D;B
300000865869;2011;7;M;1;2;1;1;1;3;;;;;;;;0;;;;2913606;ILHEUS;29;BA;1;1;1;1;121;117;125;129;461.4;411.5;530.4;501.3;ABCEBBABEEAADBCECBDECDEEDEBDEEADEBCCDEBBEDECD;EAACAEEECBBDADCDDCBACBECEAADDDCAABBDDAADDDBBA;BDACAEDACAEBCBBECAABAACDEECECAABEDAEECAACDAED;AAEDABECBCEBDACEDBABEDEBCDCDAEBEBCBECADCAAECC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;100;80;60;60;60;360;5;C;B;D;B;A;B;A;4;4;4;4;4;A;A;A;B;B;B;B;B;D;18;5;5;5;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;A;A;B;D;A;A;D;A;A;A;A;D;D;A
300000862211;2011;3;M;1;3;1;0;3;1;;;;;;;;0;;;;3200607;ARACRUZ;32;ES;1;1;1;1;121;117;126;130;533.9;615.7;588.3;517.1;BCDADDACCDCAECBDCCACDDAECACDBABBBAACDEDBCDDCA;EDEEECCEDBDAACABECDEBCACCDCDCCAEADBDBBDDEAABA;CDECBDEAAEDDAADCBECBADDACCECAADDCBAADABBCCEAD;CABEDEDCCBCED.BCEBEDCAEDDBBDBCDECBDADDBDEBDCD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;120;160;160;160;120;720;5;C;E;D;A;A;A;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;B;A;D;D;A;A;D;A;A;D;D;D;A
300000873585;2011;6;M;1;3;1;3;1;1;;;;;;;;0;;;;5008305;TRES LAGOAS;50;MS;1;1;1;1;121;117;125;129;401;534.6;559.4;529.8;CCBEDBBBEDBCCBDACABBAABAACDBDBCAEBBEEADBCDCCB;EBEEABCADBBAACABECDBBBEECECDDDAEAAADBBECCCCBB;EDDDACDDDADBECEEEAACEAABDAAACEEBEDCDBCAABCAEE;BAECEDEAADBABDBEACDDBCCACDDECDBDEEDACAEEADCAC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;160;120;100;100;80;560;5;E;D;E;B;A;B;A;4;5;5;5;5;B;A;A;B;B;A;B;B;D;14;3;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;A;B;A;D;A;C;A;D;A;D;B
300000873500;2011;17;M;2;3;4;2;1;;;;;;;;;1;;;;4314902;PORTO ALEGRE;43;RS;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;B;C;C;A;B;A;0;5;0;0;0;A;B;B;B;B;B;B;B;E;19;5;5;5;5;B;A;A;F;D;A;B;;;;;;;;;A;0;0;4;0;0;0;0;0;C;4;5;5;5;A;A;A;A;A;A;A;A;D;D;A;D;A;A;A;D;D;D;A
300000867057;2011;11;M;1;1;1;2;1;1;;;;;;;;0;;;;3305802;TERESOPOLIS;33;RJ;1;1;1;1;121;117;127;131;752.8;683;622.5;706.6;DCEACDBECAECDBACBEAECDDEDAABEBEDABDDDCABCBDCA;EBEBAEAADBDAACACECDBBCAECDCDCBAEADADBBDDEAABA;EEDBDEBEBAADDCADBBEDACBADACAEABDADBBDCCAACEAE;EBBACBBCAEEECABDEECBDDBCBADDDADDDCDB.CDCE.CAD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;180;180;160;200;180;900;4;B;E;E;A;A;B;A;1;0;4;3;2;B;B;A;A;A;A;B;B;B;14;5;5;0;5;B;A;A;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;A;D;D;B;D;A;A;A;D;D;D;D;D;D;D
300000865443;2011;8;F;2;1;1;8;1;1;;;;;;;;0;;;;4321600;TRAMANDAI;43;RS;1;1;1;1;121;117;125;129;565.4;551.9;656.6;756.4;ECEABDABCDCAECDEEEBECEDAAACDEEEDCDBCDDBBCADCC;EDEECECEDBDBACCDECEBBCCCADADDCAEADEDBBEDAABBB;BDDCCEDBDACDEBBECAACDACBDBAECEEAADCEBCBACCAEE;BAEBECCAEEBCEECEADDEEDDEADCDBDCCCBAECBECCAADD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;160;140;120;140;100;660;2;D;D;D;B;C;B;A;0;5;2;3;5;B;A;B;B;B;A;B;B;E;16;0;5;0;5;B;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;A;A;D;D;A;D;D;D;D;A
300000867313;2011;6;F;1;0;1;8;1;1;;;;;;;;0;;;;3146107;OURO PRETO;31;MG;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;6;F;E;B;B;C;B;A;5;5;0;0;0;B;A;A;A;A;A;B;B;B;13;5;0;0;0;B;A;C;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;A;D;D;A;D;D;A;D;A;A;A;D;D;D;A
300000860046;2011;2;F;1;1;2;8;1;1;5217708;PONTALINA;52;GO;4;1;1;0;;;;5213806;MORRINHOS;52;GO;1;1;1;1;121;117;125;129;550.1;581.5;629.7;619.7;BCEEEBADEEAACCDCEEBCADDEDCAAEACDEBDCDDABBBDCA;EDEBACCEEBDACCACECDBBCEECEBDEAAEADADDBCDEABBA;EEDBDCDDDACDEBEECAACDABCDBAECAABADBEBCBACEAEB;BDEBECCDBEBEEECAADDEEEEDEDEEBDEDEEEECEECCCEEB;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;80;80;40;0;0;200;4;E;E;D;A;D;B;B;;;;;;;;;;;;;;;;4;5;0;2;B;A;C;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;B;A;A;D;D;D;A;D;D;A;D;D;D;D;A
300000860135;2011;3;M;1;1;1;0;2;1;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;121;117;126;130;586.2;587;610.4;691.5;ACEADDBBCDEADCBCCEABBDDEDAEBEBCDBBBBAEDBEADCA;ECEBCADEDBABACACECDBCCADADCDDEAEEDADECDEEADCA;EDEDEDCADEDDAAACEEECADEACCCCCAEDCEAAEACBBCEEE;ABEECBEDEBCECBBDECACDBEDCBCDCDABADDCDDCCDCECC;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;140;180;200;180;120;820;2;F;F;F;A;A;B;B;;;;;;;;;;;;;;;;3;5;3;5;B;A;C;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;D;B
300000868300;2011;13;F;1;2;1;2;1;1;;;;;;;;0;;;;2910800;FEIRA DE SANTANA;29;BA;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;5;A;C;C;C;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;B;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;D;D;A;A;D;D;A;A;D;D;D;A
